"Name","Platform","Year_of_Release","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Developer","Rating"
2214,15,14,1,170,0.65,0.22,0.05,0.1,1.01,81,74,71,302,931,6
169,15,20,1,182,0.58,0.34,0,0.09,1.01,72,32,64,318,987,6
2477,10,20,5,182,0.22,0.64,0,0.16,1.01,90,16,76,525,993,4
2390,15,14,1,182,0.54,0.34,0.02,0.1,1.01,81,73,61,189,994,7
1916,7,3,10,170,0.12,0.08,0.74,0.07,1.01,86,5,74,10,934,1
3709,14,18,1,182,0.52,0.36,0.05,0.08,1.01,77,70,68,758,993,6
2376,14,22,3,112,0.5,0.26,0.17,0.08,1.01,76,74,71,273,96,4
1125,8,9,7,44,0.49,0.38,0,0.13,1,51,5,71,8,740,3
2145,13,15,9,43,0.93,0,0,0.07,1,67,12,36,6,285,4
1223,11,16,1,150,0.41,0.35,0.03,0.21,1,86,73,75,255,742,6
2847,16,9,3,112,0.78,0.18,0.03,0,1,92,39,80,54,608,7
864,8,8,1,170,0.13,0.1,0.74,0.03,1,72,16,84,54,663,7
2478,9,17,5,182,0.33,0.49,0.01,0.17,1,87,43,75,238,1008,4
2159,16,6,11,103,0.74,0.21,0,0.04,0.99,79,24,76,10,582,3
1485,15,19,4,182,0.72,0.17,0,0.1,0.99,79,16,69,33,987,4
2109,15,17,11,43,0.94,0,0,0.06,0.99,82,25,57,49,287,3
3453,15,18,1,175,0.72,0.2,0,0.08,0.99,85,60,67,88,1057,7
1547,3,17,5,117,0.48,0.06,0.41,0.05,0.99,83,46,77,55,400,3
1358,9,14,9,182,0.49,0.33,0.02,0.15,0.99,55,65,56,294,341,6
2233,7,4,5,63,0.55,0.38,0,0.06,0.99,88,13,82,69,659,7
3133,8,6,1,150,0.3,0.23,0.38,0.08,0.99,66,20,71,35,268,7
709,9,15,7,30,0.27,0.52,0,0.19,0.99,87,63,73,94,192,7
1294,9,14,4,6,0.73,0.15,0,0.11,0.99,70,39,41,26,628,7
2681,5,11,5,148,0.76,0.2,0,0.03,0.99,51,22,57,120,860,4
959,9,15,10,150,0.35,0.52,0.04,0.08,0.99,70,35,73,20,814,3
117,3,13,2,26,0.28,0.04,0.64,0.03,0.99,78,48,72,84,165,7
37,11,12,10,112,0.37,0.3,0.12,0.19,0.99,75,26,74,30,712,7
599,15,17,8,112,0.64,0.27,0,0.09,0.99,89,66,75,1106,346,6
1855,11,14,7,167,0.52,0.27,0,0.19,0.98,79,26,78,43,774,7
2399,11,14,11,91,0.02,0.53,0.19,0.25,0.98,80,17,59,11,513,3
1035,13,15,11,43,0.23,0.64,0,0.11,0.98,75,21,53,17,287,3
3066,9,16,8,112,0.28,0.18,0.45,0.07,0.98,77,55,73,336,609,7
991,6,14,8,20,0.02,0.88,0,0.08,0.98,91,48,70,3450,105,6
1731,4,11,4,117,0.5,0.19,0.28,0.02,0.98,54,27,45,34,428,3
3715,3,11,12,175,0.86,0.03,0.01,0.08,0.98,44,19,57,25,43,3
3650,13,13,3,175,0.38,0.5,0,0.11,0.98,59,13,50,18,1057,7
642,15,19,1,43,0.64,0.26,0,0.08,0.98,78,68,55,694,1028,6
2997,8,23,8,185,0.29,0.23,0.38,0.08,0.98,86,23,68,113,502,7
3356,15,19,1,182,0.57,0.32,0.01,0.08,0.98,82,58,66,383,1004,6
2053,15,15,11,167,0.88,0.02,0,0.08,0.97,82,46,67,34,1029,3
2102,16,11,11,43,0.73,0.21,0,0.03,0.97,87,38,74,27,287,3
1255,6,11,1,167,0,0.93,0,0.04,0.97,93,47,80,1841,775,6
1673,9,13,11,43,0.89,0,0,0.08,0.97,81,31,44,33,291,3
1094,4,9,12,117,0.49,0.18,0.29,0.01,0.97,88,31,83,144,463,3
362,15,15,1,43,0.62,0.26,0,0.09,0.97,82,88,71,268,265,6
747,9,19,1,38,0.49,0.32,0,0.16,0.97,75,21,50,47,88,4
2186,8,9,11,43,0.47,0.37,0,0.12,0.97,85,19,67,53,287,3
1257,8,13,1,167,0.78,0.03,0.03,0.13,0.97,75,37,70,67,773,6
1041,16,10,11,43,0.33,0.6,0,0.04,0.97,81,34,78,23,273,3
1758,6,18,8,43,0.4,0.44,0,0.12,0.97,89,23,46,5926,117,6
426,3,12,7,175,0.85,0.04,0,0.07,0.97,54,17,12,11,411,3
205,13,15,4,6,0.59,0.29,0,0.09,0.97,79,20,57,15,1020,4
2776,15,17,1,6,0.53,0.34,0,0.1,0.97,78,35,43,53,969,4
1595,15,23,1,193,0.51,0.37,0,0.09,0.97,77,35,70,39,971,4
1604,5,12,1,94,0.75,0.19,0,0.03,0.97,84,25,82,16,971,4
1779,7,6,9,43,0.54,0.37,0,0.06,0.97,86,16,81,44,270,7
596,8,8,8,150,0.38,0.25,0.26,0.07,0.96,87,41,82,174,529,7
1005,6,18,9,182,0.22,0.62,0,0.12,0.96,88,43,73,3183,994,6
952,10,21,9,167,0.36,0.41,0.05,0.15,0.96,76,46,34,894,985,6
642,9,19,1,43,0.44,0.36,0,0.16,0.96,76,37,55,522,1028,6
2183,8,6,11,43,0.47,0.37,0,0.12,0.96,85,22,72,9,287,3
1012,6,18,10,49,0,0.81,0,0.15,0.96,65,12,66,111,379,3
1300,13,16,4,6,0.47,0.4,0,0.09,0.96,77,26,66,17,1021,7
620,13,14,5,175,0.49,0.37,0,0.1,0.96,82,48,77,73,139,3
2718,8,8,5,150,0.36,0.28,0.22,0.09,0.96,71,33,70,43,674,6
1928,16,8,3,105,0.77,0.15,0,0.04,0.96,81,27,75,24,585,6
3285,6,17,1,112,0.25,0.56,0,0.14,0.96,88,76,76,4378,177,6
2795,9,18,9,2,0.38,0.38,0.06,0.14,0.96,70,21,60,92,748,6
922,16,10,11,61,0.88,0.04,0,0.04,0.95,85,28,78,22,1029,3
1186,11,12,2,150,0.3,0.43,0,0.22,0.95,52,47,58,18,814,6
1741,1,18,11,117,0.26,0.29,0.34,0.05,0.95,69,58,60,110,164,3
2334,1,17,10,117,0.4,0.36,0.13,0.07,0.95,71,64,65,88,601,3
3601,8,10,4,128,0.8,0.03,0,0.13,0.95,60,8,68,11,204,3
1975,3,14,11,182,0.3,0.54,0,0.11,0.95,63,4,67,7,994,3
3357,8,11,1,182,0.36,0.45,0,0.14,0.95,87,29,77,53,994,6
2841,15,14,5,148,0.54,0.32,0,0.09,0.95,60,50,69,238,860,4
2887,5,9,5,175,0.74,0.19,0,0.03,0.95,71,10,77,34,410,3
2353,9,18,1,150,0.5,0.27,0.04,0.15,0.95,74,69,64,540,903,7
2405,9,19,1,91,0.03,0.41,0.51,0,0.95,78,39,32,303,513,3
3687,9,23,1,148,0.15,0.13,0.63,0.05,0.95,78,59,71,177,789,6
3342,9,18,9,182,0.41,0.32,0.09,0.12,0.95,79,18,60,156,995,6
1502,8,6,12,43,0.27,0.21,0.41,0.07,0.95,75,20,75,12,507,7
849,9,17,7,182,0.24,0.52,0.01,0.18,0.95,79,53,68,114,998,7
150,15,16,9,43,0.62,0.24,0,0.09,0.95,73,79,64,126,282,6
1647,9,16,9,26,0.29,0.33,0.2,0.13,0.95,68,56,60,62,165,7
1602,9,17,1,38,0.36,0.43,0,0.16,0.95,73,42,62,34,971,4
1508,8,10,9,150,0.79,0.03,0,0.13,0.94,70,67,65,254,391,6
3272,5,10,5,175,0.73,0.19,0,0.03,0.94,73,9,69,13,410,3
2915,1,17,9,117,0.48,0.27,0.13,0.06,0.94,81,65,73,231,639,4
439,8,9,1,91,0.46,0.36,0,0.12,0.94,79,45,75,74,502,6
3356,9,19,1,182,0.34,0.39,0.06,0.15,0.94,84,27,68,314,1004,6
2776,9,17,1,6,0.39,0.39,0,0.16,0.94,77,18,39,42,969,4
2319,11,14,8,148,0.19,0.06,0.63,0.05,0.94,64,38,69,19,40,7
3652,9,14,3,175,0.51,0.3,0.01,0.12,0.94,78,37,61,49,1057,7
2107,15,15,11,43,0.87,0,0,0.07,0.94,83,26,58,37,291,3
362,9,15,1,43,0.54,0.27,0,0.13,0.94,83,61,67,162,265,6
3383,13,15,11,6,0.69,0.17,0,0.08,0.94,47,15,36,21,162,4
370,8,12,1,167,0.75,0.03,0.04,0.12,0.94,87,69,82,293,780,7
2393,16,9,1,182,0.57,0.33,0,0.04,0.94,92,41,69,72,987,7
1872,8,12,11,150,0.78,0.03,0,0.13,0.94,83,30,80,31,808,3
2185,8,8,11,43,0.46,0.36,0,0.12,0.93,79,20,59,18,287,3
2005,9,19,3,112,0.32,0.32,0.15,0.15,0.93,77,32,70,187,223,7
891,10,22,11,43,0.29,0.49,0,0.15,0.93,79,38,53,157,287,7
3244,3,11,10,43,0.81,0.05,0,0.07,0.93,70,13,52,24,389,4
3376,16,8,11,6,0.59,0.3,0,0.04,0.93,90,25,76,21,628,7
786,17,20,8,43,0.56,0.28,0,0.09,0.93,85,28,60,703,117,6
3565,9,14,8,150,0.33,0.16,0.36,0.08,0.93,64,77,66,213,529,7
2758,9,14,4,150,0.27,0.5,0,0.16,0.93,70,26,46,4,814,7
1549,1,22,1,117,0.28,0.14,0.47,0.04,0.93,81,71,78,87,400,3
1295,13,15,4,6,0.4,0.43,0,0.1,0.93,85,20,77,17,628,7
3085,4,9,1,185,0.67,0.25,0,0.02,0.93,71,16,79,8,513,3
245,15,15,1,148,0.51,0.25,0.09,0.08,0.93,90,86,71,597,700,6
1873,8,13,11,150,0.77,0.03,0,0.13,0.93,83,25,77,19,807,3
426,5,12,7,175,0.72,0.19,0,0.03,0.93,71,21,61,5,733,3
366,3,13,10,56,0.85,0.01,0,0.07,0.93,61,11,39,5,621,3
1532,3,16,8,158,0.53,0.09,0.27,0.05,0.93,66,58,61,76,879,4
2262,15,15,9,30,0.36,0.45,0.02,0.1,0.93,77,47,69,112,192,6
1587,10,20,1,193,0.37,0.4,0,0.15,0.93,73,43,62,75,983,4
3593,15,17,4,6,0.87,0,0,0.06,0.93,39,5,47,8,31,4
357,9,14,9,182,0.44,0.34,0,0.15,0.93,76,48,71,70,371,6
3212,9,20,1,193,0.33,0.43,0.02,0.15,0.93,80,5,59,12,983,4
161,6,18,1,182,0.28,0.53,0,0.12,0.93,80,21,53,1489,987,6
334,6,18,9,167,0.42,0.41,0,0.1,0.93,89,38,73,2482,371,6
3085,8,9,1,91,0.45,0.35,0,0.12,0.92,59,29,78,31,498,3
748,1,19,2,117,0.17,0.2,0.53,0.03,0.92,71,27,66,21,398,3
3387,8,7,10,176,0.45,0.35,0,0.12,0.92,63,17,24,9,959,3
2108,15,16,11,43,0.86,0,0,0.06,0.92,86,29,62,70,291,3
9,7,6,1,43,0.51,0.35,0,0.06,0.92,61,11,58,44,124,7
2328,3,11,2,26,0.44,0.05,0.39,0.05,0.92,81,53,83,203,165,7
1881,10,21,11,150,0.68,0.08,0,0.17,0.92,80,44,69,190,808,3
2853,9,20,8,182,0.43,0.34,0,0.16,0.92,85,31,76,575,658,6
2853,15,20,8,182,0.58,0.26,0,0.09,0.92,82,33,75,363,658,6
1878,9,18,11,150,0.86,0,0,0.06,0.92,87,23,66,75,808,3
2890,11,12,1,175,0.55,0.21,0,0.16,0.92,48,9,55,13,922,3
593,15,16,1,43,0.63,0.2,0.02,0.07,0.92,73,71,68,224,1028,6
3573,13,17,4,117,0.23,0.42,0.18,0.09,0.92,60,34,52,16,639,4
3652,15,14,3,175,0.58,0.26,0,0.08,0.92,79,47,62,34,1057,7
2834,5,12,7,148,0.71,0.18,0,0.03,0.92,59,32,71,46,860,3
316,15,12,8,103,0.3,0.32,0.21,0.08,0.92,79,56,69,161,593,7
1336,1,18,1,97,0.41,0.17,0.3,0.05,0.91,74,21,73,62,560,3
1564,13,14,1,6,0.5,0.32,0,0.09,0.91,70,20,58,7,1054,4
888,9,16,11,43,0.52,0.27,0,0.12,0.91,78,20,45,14,273,3
1558,8,8,11,43,0.45,0.35,0,0.12,0.91,76,23,72,12,305,7
3336,15,14,12,182,0.58,0.24,0.01,0.09,0.91,77,63,63,53,1001,7
1595,9,23,1,193,0.36,0.41,0,0.15,0.91,76,27,74,48,971,4
3333,8,9,7,59,0.35,0.27,0.21,0.09,0.91,63,15,80,23,376,3
3674,13,16,8,117,0.43,0.25,0.16,0.07,0.91,92,59,80,950,598,7
493,7,6,7,30,0.02,0.8,0.02,0.07,0.91,90,13,78,31,192,3
873,9,17,1,170,0.25,0.13,0.46,0.06,0.91,57,25,65,57,663,7
2057,17,19,11,167,0.7,0.11,0,0.09,0.91,86,15,48,183,1029,3
2910,9,18,11,43,0.35,0.41,0.02,0.14,0.91,81,38,59,110,273,3
2835,13,14,7,148,0.48,0.32,0.02,0.09,0.91,56,26,72,57,860,3
2833,16,10,4,148,0.61,0.26,0,0.04,0.91,75,20,70,12,860,3
2262,9,15,9,30,0.23,0.46,0.05,0.17,0.91,76,42,56,53,192,6
3312,8,8,11,43,0.44,0.35,0,0.12,0.9,80,23,67,5,287,3
1646,15,13,8,103,0.45,0.26,0.11,0.08,0.9,78,68,74,432,592,7
2980,10,22,3,26,0.4,0.28,0.08,0.14,0.9,77,80,25,1221,165,7
1482,17,21,1,158,0.44,0.39,0,0.08,0.9,71,24,61,186,89,6
1884,8,10,11,150,0.44,0.35,0,0.12,0.9,78,36,67,9,24,3
1755,15,15,8,6,0.68,0.15,0,0.08,0.9,73,75,64,82,1020,7
379,8,11,7,43,0.75,0.03,0,0.12,0.9,90,52,79,114,215,4
558,15,19,9,43,0.51,0.31,0.01,0.08,0.9,76,45,58,344,219,6
3285,15,18,1,112,0.48,0.32,0.02,0.08,0.9,88,82,74,818,177,6
1384,9,17,9,175,0.32,0.39,0.04,0.15,0.9,70,60,48,174,497,6
1598,10,21,1,193,0.32,0.42,0.02,0.14,0.9,70,46,61,80,983,4
3152,6,20,8,20,0.32,0.51,0,0.07,0.9,71,64,48,2421,1061,6
1392,8,12,11,150,0.17,0.13,0.55,0.05,0.9,70,44,72,8,187,3
1967,9,15,7,175,0.52,0.25,0,0.12,0.9,74,44,65,10,733,3
1688,10,19,11,43,0.63,0.13,0,0.15,0.9,74,13,43,118,287,3
2830,16,9,5,148,0.41,0.43,0.01,0.05,0.9,73,28,67,34,860,3
2872,8,13,5,6,0.74,0.03,0.01,0.12,0.9,50,14,56,28,1020,7
1453,16,8,9,43,0.65,0.22,0,0.03,0.9,71,16,66,15,305,7
1601,1,19,1,193,0.42,0.36,0.04,0.07,0.9,61,4,43,11,983,4
755,9,15,4,6,0.42,0.34,0,0.14,0.9,86,53,69,49,342,7
3663,16,10,8,6,0.62,0.24,0,0.04,0.9,82,63,76,14,738,7
2088,16,10,11,43,0.81,0.05,0,0.04,0.9,85,28,67,14,273,3
1335,8,9,11,43,0.44,0.34,0,0.11,0.9,68,21,57,27,556,3
303,8,11,11,185,0.74,0.03,0,0.12,0.89,76,25,71,20,585,6
435,4,7,5,91,0.6,0.22,0.05,0.02,0.89,91,22,76,59,500,7
2801,9,17,9,150,0.66,0.11,0.04,0.08,0.89,67,64,54,121,1064,6
3302,8,11,11,43,0.74,0.03,0,0.12,0.89,83,29,53,16,287,3
1042,15,18,11,43,0.17,0.62,0,0.1,0.89,77,47,58,58,287,3
476,4,10,2,117,0.46,0.17,0.24,0.02,0.89,84,16,77,58,639,3
1099,4,10,12,117,0.42,0.16,0.3,0.02,0.89,85,38,82,132,463,3
1511,11,12,9,150,0.44,0.27,0,0.18,0.89,77,56,74,80,391,7
1093,5,9,1,175,0.69,0.18,0,0.02,0.89,62,11,46,8,971,3
34,7,3,10,150,0.16,0.11,0.56,0.06,0.89,83,10,73,22,608,7
2154,8,7,11,148,0.44,0.34,0,0.11,0.89,85,16,66,6,1029,3
2428,9,14,7,38,0.42,0.33,0,0.14,0.89,83,43,69,30,125,3
2526,11,15,9,150,0.27,0.35,0.05,0.21,0.89,81,67,72,84,861,6
410,3,14,9,6,0.56,0.25,0,0.08,0.89,75,12,69,20,606,7
3309,9,17,11,43,0.52,0.25,0,0.11,0.89,80,41,64,17,305,3
1034,13,14,11,43,0.28,0.51,0,0.09,0.89,80,18,75,22,273,3
1596,9,15,1,6,0.47,0.29,0,0.13,0.89,70,25,62,16,971,4
1141,3,14,8,117,0.83,0,0,0.06,0.89,70,17,70,15,749,3
2110,9,18,1,43,0.82,0,0,0.07,0.89,79,9,32,34,291,3
2625,13,14,4,148,0.41,0.37,0.01,0.09,0.88,68,43,72,40,371,3
3240,9,13,1,43,0.38,0.36,0,0.15,0.88,71,30,66,49,283,7
407,6,15,9,6,0.01,0.79,0,0.09,0.88,86,40,33,6430,457,6
3278,9,17,1,158,0.27,0.46,0,0.15,0.88,78,37,72,60,217,7
975,15,16,7,30,0.18,0.59,0.01,0.1,0.88,84,43,66,65,193,3
412,9,15,9,182,0.35,0.37,0.01,0.15,0.88,78,47,69,91,933,6
2063,8,11,1,167,0.43,0.34,0,0.11,0.88,84,23,74,13,1029,3
751,11,17,3,158,0.21,0.12,0.46,0.08,0.88,78,52,74,144,878,7
1904,13,12,7,182,0.8,0,0.01,0.07,0.88,51,11,69,17,987,3
1010,17,22,1,182,0.47,0.33,0,0.08,0.88,77,27,55,194,994,6
2516,1,18,1,26,0.3,0.22,0.3,0.05,0.88,82,78,76,397,165,6
2825,3,14,8,148,0.5,0.29,0.01,0.08,0.88,74,55,64,81,117,3
2956,3,14,1,94,0.5,0.28,0,0.09,0.88,61,8,46,18,606,7
1251,6,14,1,167,0.01,0.79,0,0.07,0.88,90,40,57,2299,778,6
2568,15,16,4,109,0.73,0.09,0,0.06,0.88,93,57,73,137,405,7
3654,15,16,3,175,0.44,0.35,0,0.08,0.88,75,49,67,45,1057,7
926,8,10,11,61,0.43,0.33,0,0.11,0.88,86,25,72,18,520,3
335,10,21,9,167,0.38,0.33,0.03,0.14,0.88,82,49,69,345,371,6
548,16,9,10,103,0.65,0.19,0,0.03,0.87,88,49,79,45,330,7
1673,13,13,11,43,0.8,0,0,0.07,0.87,76,29,59,27,291,3
2860,7,7,9,168,0.49,0.33,0,0.06,0.87,48,4,57,16,788,7
974,13,15,7,30,0.15,0.62,0,0.11,0.87,69,29,63,30,898,3
3343,16,9,9,182,0.61,0.24,0,0.03,0.87,81,33,79,17,753,6
2780,15,18,1,159,0.38,0.4,0.01,0.08,0.87,80,47,70,468,1011,6
1539,15,18,8,43,0.55,0.24,0.01,0.07,0.87,80,71,68,446,111,6
1531,8,14,8,158,0.73,0.03,0,0.12,0.87,68,20,63,105,487,4
2320,11,15,8,148,0.08,0.11,0.62,0.06,0.87,69,27,72,35,40,7
1848,15,17,4,182,0.62,0.18,0,0.07,0.87,63,31,59,29,994,4
1628,9,18,1,150,0.42,0.3,0.01,0.15,0.87,73,69,60,159,571,3
3378,8,12,11,6,0.72,0.03,0,0.12,0.87,69,17,64,19,836,7
1272,15,14,7,30,0.33,0.44,0.01,0.09,0.87,87,62,70,131,192,3
708,15,13,7,30,0.38,0.4,0,0.09,0.87,83,59,65,94,192,3
2496,15,15,9,175,0.48,0.29,0.01,0.09,0.87,85,84,72,237,1035,6
1049,8,11,3,43,0.72,0.03,0,0.12,0.87,88,37,81,37,287,7
509,16,8,9,145,0.48,0.37,0,0.02,0.87,65,14,72,17,818,7
520,13,14,10,2,0.51,0.27,0.01,0.08,0.87,62,17,40,12,202,3
357,15,14,9,182,0.47,0.3,0,0.09,0.87,76,65,74,149,371,6
3487,7,6,8,32,0.3,0.2,0.3,0.06,0.87,92,19,74,129,883,7
3544,8,13,1,170,0.11,0.09,0.64,0.03,0.87,55,14,73,16,663,7
558,9,19,9,43,0.26,0.42,0.03,0.16,0.87,77,23,54,288,219,6
1810,9,14,9,43,0.29,0.39,0.02,0.16,0.87,72,43,62,73,680,7
1206,13,15,1,16,0.59,0.2,0,0.07,0.86,76,29,76,28,752,4
1292,10,21,4,6,0.34,0.38,0,0.14,0.86,80,69,53,160,342,7
910,13,15,10,117,0.46,0.21,0.12,0.06,0.86,76,42,76,26,62,4
3584,11,12,11,91,0.01,0.72,0.12,0.01,0.86,81,10,74,14,502,3
2575,8,8,3,135,0.42,0.33,0,0.11,0.86,74,14,75,11,732,7
1124,7,7,7,44,0.48,0.33,0,0.06,0.86,53,4,49,4,962,3
1300,15,16,4,6,0.47,0.31,0,0.08,0.86,72,65,56,51,628,7
1612,11,12,6,150,0.12,0.51,0,0.23,0.86,76,46,70,14,926,3
867,8,9,1,170,0.17,0.13,0.51,0.04,0.86,72,15,82,39,663,7
16,15,16,11,43,0.32,0.42,0.02,0.09,0.85,83,61,72,58,305,3
3365,13,13,1,42,0.12,0.62,0,0.11,0.85,73,22,64,25,217,7
2065,15,13,11,167,0.79,0,0,0.07,0.85,81,33,61,28,1029,3
3315,16,10,11,43,0.64,0.18,0,0.03,0.85,88,26,80,14,287,3
1539,9,18,8,43,0.37,0.29,0.09,0.11,0.85,81,34,67,376,111,6
797,9,14,3,16,0.22,0.33,0.18,0.12,0.85,71,32,63,51,258,7
3099,9,18,3,112,0.28,0.31,0.13,0.13,0.85,82,50,73,193,609,7
2216,9,15,1,183,0.52,0.16,0.08,0.1,0.85,83,52,68,115,930,6
2466,8,13,1,175,0.31,0,0,0.53,0.85,65,9,71,11,78,3
373,8,8,7,3,0.42,0.32,0,0.11,0.85,86,31,73,48,215,3
3568,14,19,11,117,0.35,0.23,0.21,0.05,0.85,72,19,68,72,639,3
2978,8,6,3,189,0.32,0.25,0.2,0.08,0.85,64,17,70,31,62,7
3211,3,14,5,117,0.6,0,0.2,0.05,0.85,75,25,75,26,966,3
2108,9,16,11,43,0.79,0,0,0.06,0.85,85,22,65,25,291,3
3171,13,15,9,148,0.44,0.3,0.02,0.09,0.85,78,65,78,95,409,6
150,9,16,9,43,0.44,0.27,0.01,0.12,0.85,74,56,61,88,282,6
605,9,18,1,175,0.35,0.35,0.01,0.14,0.84,84,39,62,422,1024,6
2870,5,10,1,6,0.65,0.17,0,0.02,0.84,80,41,79,30,973,7
3219,15,23,1,193,0.52,0.24,0,0.08,0.84,61,48,65,113,857,6
1,9,18,8,112,0.2,0.12,0.45,0.07,0.84,71,59,70,216,96,7
1206,9,15,1,150,0.34,0.36,0,0.14,0.84,78,74,70,96,941,7
3174,5,10,1,175,0.65,0.17,0,0.02,0.84,63,27,62,7,410,7
3675,14,21,8,117,0.36,0.28,0.14,0.06,0.84,84,87,80,1548,598,7
2053,9,15,11,167,0.75,0.01,0.01,0.07,0.84,83,30,69,39,1029,3
2767,9,15,11,43,0.46,0.25,0.01,0.12,0.84,84,50,69,53,271,7
264,8,8,7,44,0.41,0.32,0,0.11,0.84,62,15,44,20,320,7
2579,8,11,8,150,0.24,0.16,0.39,0.05,0.84,83,59,75,89,529,7
921,8,10,11,148,0.41,0.32,0,0.11,0.84,86,14,72,10,1029,3
2111,9,19,11,43,0.75,0,0,0.09,0.84,77,9,53,40,291,3
1332,3,13,1,43,0.28,0.46,0,0.1,0.84,51,15,40,19,1030,3
2795,15,18,9,2,0.46,0.28,0.02,0.07,0.84,67,37,59,131,748,6
1844,4,10,2,117,0.6,0.22,0,0.01,0.84,89,50,81,132,639,3
376,11,11,7,43,0.7,0.05,0,0.08,0.84,86,53,75,108,215,4
296,13,13,10,182,0.74,0.04,0,0.06,0.83,57,11,58,28,987,7
1675,13,14,11,43,0.76,0.01,0,0.06,0.83,82,19,63,22,291,3
862,8,6,1,175,0.24,0.19,0.34,0.06,0.83,75,17,79,24,663,7
1672,11,23,11,185,0.77,0.03,0,0.04,0.83,78,18,57,16,291,3
3320,9,13,9,112,0.32,0.32,0.05,0.14,0.83,60,52,65,21,632,7
853,15,17,9,167,0.52,0.25,0,0.07,0.83,49,76,35,456,372,6
1630,4,10,1,38,0.6,0.22,0,0.01,0.83,57,6,41,5,71,3
2109,9,17,11,43,0.78,0,0,0.05,0.83,82,17,49,41,287,3
363,16,9,9,103,0.62,0.18,0.01,0.03,0.83,77,45,69,49,248,6
3308,9,16,11,43,0.37,0.33,0,0.13,0.83,78,40,58,17,287,3
3652,13,14,3,175,0.44,0.31,0,0.08,0.83,79,18,76,18,1057,7
2782,8,11,5,150,0.69,0.03,0,0.11,0.83,83,59,79,130,897,4
1889,8,23,11,185,0.41,0.32,0,0.11,0.83,77,25,73,6,585,3
2134,13,15,7,43,0.45,0.3,0,0.08,0.83,69,41,65,38,282,4
2981,9,18,3,26,0.42,0.21,0.1,0.09,0.83,84,51,44,191,165,7
2732,15,14,12,167,0.58,0.17,0,0.07,0.83,84,55,69,171,333,4
3071,1,17,8,112,0.43,0.19,0.14,0.06,0.83,75,33,67,197,96,7
785,9,17,1,43,0.4,0.26,0.05,0.11,0.83,82,52,34,1197,117,6
408,13,17,9,6,0.55,0.2,0,0.08,0.82,70,16,9,442,975,6
1456,16,8,9,43,0.58,0.22,0,0.03,0.82,78,30,69,25,318,7
3375,5,7,11,6,0.64,0.17,0,0.02,0.82,91,27,81,27,628,7
1754,8,12,8,6,0.69,0.03,0,0.11,0.82,81,29,73,33,738,7
756,15,16,4,6,0.64,0.12,0,0.06,0.82,86,66,70,23,342,7
1349,13,13,10,139,0.67,0.03,0.06,0.05,0.82,65,18,73,28,561,3
3382,11,11,11,6,0.46,0.21,0,0.15,0.82,83,49,71,34,836,7
2131,16,8,7,43,0.68,0.11,0,0.03,0.82,75,18,55,15,286,3
96,16,7,11,103,0.69,0.11,0,0.02,0.82,78,30,81,20,453,3
2974,15,13,9,105,0.4,0.33,0.01,0.09,0.82,77,59,67,91,585,6
2710,8,14,8,17,0.34,0.04,0.36,0.08,0.82,90,47,80,634,83,6
687,9,18,1,26,0.42,0.19,0.11,0.09,0.82,74,27,79,158,167,6
3219,9,23,1,193,0.25,0.42,0.01,0.13,0.82,63,33,61,100,857,6
571,15,18,4,103,0.57,0.18,0,0.06,0.81,86,43,71,45,405,7
3065,7,6,8,112,0.06,0.04,0.66,0.05,0.81,78,9,78,31,608,7
2034,7,6,7,43,0.45,0.31,0,0.05,0.81,73,8,52,9,121,3
3201,5,10,1,117,0.63,0.16,0,0.02,0.81,86,55,63,74,639,3
1784,11,11,2,150,0.19,0.41,0,0.22,0.81,66,43,78,52,813,7
3495,7,5,8,45,0.07,0.05,0.63,0.05,0.81,81,8,79,37,976,7
2689,15,23,11,182,0.48,0.25,0,0.08,0.81,60,48,67,25,994,7
2300,11,13,4,150,0.33,0.25,0.07,0.16,0.81,86,60,78,102,801,3
2400,15,15,11,91,0.12,0.58,0.03,0.08,0.81,78,34,67,29,513,3
3348,8,10,9,182,0.4,0.31,0,0.1,0.81,70,34,73,17,1001,6
1688,17,19,11,43,0.67,0.05,0,0.08,0.81,73,18,50,111,287,3
2107,9,15,11,43,0.75,0,0,0.06,0.81,80,20,60,14,291,3
1300,9,16,4,6,0.33,0.34,0,0.13,0.81,74,46,62,30,628,7
3244,8,11,10,43,0.67,0.03,0,0.11,0.81,75,31,35,166,569,7
816,9,16,3,112,0.42,0.18,0.11,0.09,0.81,60,27,66,63,871,7
3684,8,11,1,148,0.03,0.02,0.74,0.01,0.8,75,58,73,73,49,6
2939,5,9,10,94,0.62,0.16,0,0.02,0.8,75,36,67,50,326,7
1382,8,10,9,42,0.39,0.31,0,0.1,0.8,80,39,74,43,469,6
2416,1,18,6,92,0.2,0.26,0.3,0.04,0.8,79,69,76,99,529,7
255,13,14,1,90,0.52,0.21,0,0.07,0.8,45,6,69,11,596,4
1056,7,5,8,157,0.45,0.3,0,0.05,0.8,80,14,72,28,883,7
709,15,15,7,30,0.32,0.39,0,0.09,0.8,87,65,73,110,192,7
2395,16,10,1,182,0.48,0.28,0,0.04,0.8,83,55,66,35,994,6
1512,12,19,9,152,0.2,0.39,0.04,0.17,0.8,78,86,80,513,390,6
